id,time,value
labor/A85389644K,1,0.850981458841
labor/A85389644K,2,1.040258440838
labor/A85389644K,3,0.915777029599
labor/A85389644K,4,0.892183029125
labor/A85389644K,5,1.285607579096
labor/A85389644K,6,1.356469533951
labor/A85389644K,7,1.595760451308
labor/A85389644K,8,1.291007411692
labor/A85389644K,9,1.231136233308
labor/A85389644K,10,1.329960651886
labor/A85389644K,11,1.567761968668
labor/A85389644K,12,1.576970844251
labor/A85389644K,13,0.94427594959
labor/A85389644K,14,0.611529639964
labor/A85389644K,15,0.877497273754
labor/A85389644K,16,1.07281127129
labor/A85389644K,17,0.823254090316
labor/A85389644K,18,0.602936474353
labor/A85389644K,19,0.463126168769
labor/A85389644K,20,0.629646346947
labor/A85389644K,21,0.599184672913
labor/A85389644K,22,0.211512501708
labor/A85389644K,23,0.210644730052
labor/A85389644K,24,1.660837299082
labor/A85389644K,25,0.784671440816
labor/A85389644K,26,1.684066476586
labor/A85389644K,27,1.541146412977
labor/A85389644K,28,1.86104543369
labor/A85389644K,29,2.045548680737
labor/A85389644K,30,1.401185596498
labor/A85389644K,31,0.359454811165
labor/A85389644K,32,-0.245219065381
labor/A85389644K,33,0.021228381256
labor/A85389644K,34,0.753929582217
labor/A85389644K,35,1.136617237133
labor/A85389644K,36,1.41097611057
labor/A85389644K,37,1.564976523437
labor/A85389644K,38,1.721885471252
labor/A85389644K,39,1.868445623802
labor/A85389644K,40,1.480694153109
labor/A85389644K,41,0.943870567018
labor/A85389644K,42,0.746380942184
labor/A85389644K,43,0.612726040527
labor/A85389644K,44,1.178114829098
labor/A85389644K,45,1.337440169124
labor/A85389644K,46,0.002711601239
labor/A85389644K,47,0.53834775111
labor/A85389644K,48,1.605951646864
labor/A85389644K,49,1.399589088043
labor/A85389644K,50,2.218770971656
labor/A85389644K,51,1.574148314416
labor/A85389644K,52,1.448670032888
labor/A85389644K,53,1.621029082225
labor/A85389644K,54,1.631211084656
labor/A85389644K,55,1.398484767594
labor/A85389644K,56,0.788216064067
labor/A85389644K,57,0.175978221128
labor/A85389644K,58,-0.081159558533
labor/A85389644K,59,0.018442833057
labor/A85389644K,60,0.475610297538
labor/A85389644K,61,0.949452259355
labor/A85389644K,62,1.397840262558
labor/A85389644K,63,1.765004519613
labor/A85389644K,64,1.853780945127
labor/A85389644K,65,1.781791933028
labor/A85389644K,66,1.736945036081
labor/A85389644K,67,1.500926338683
labor/A85389644K,68,1.307563574761
labor/A85389644K,69,1.233087323659
labor/A85389644K,70,0.802473120981
labor/A85389644K,71,0.251315334188
labor/A85389644K,72,-0.033356528848
labor/A85389644K,73,0.242553382859
labor/A85389644K,74,0.537600425759
labor/A85389644K,75,0.828432465615
labor/A85389644K,76,0.937984306425
labor/A85389644K,77,1.055434200498
labor/A85389644K,78,0.937976000326
labor/A85389644K,79,0.77942323891
labor/A85389644K,80,0.949574784745
labor/A85389644K,81,0.499512654561
labor/A85389644K,82,0.061366539614
labor/A85389644K,83,0.294986105512
labor/A85389644K,84,0.549565698484
labor/A85389644K,85,-0.187070039719
labor/A85389644K,86,-0.046587154193
labor/A85389644K,87,0.309687081621
labor/A85389644K,88,0.53168527262
labor/A85389644K,89,0.422897088541
labor/A85389644K,90,0.316376774412
labor/A85389644K,91,0.190585108679
labor/A85389644K,92,0.23293998811
labor/A85389644K,93,0.371402298777
labor/A85389644K,94,0.663145327241
labor/A85389644K,95,0.686056774366
labor/A85389644K,96,0.557251121915
labor/A85389644K,97,0.631194807209
labor/A85389644K,98,0.731839695939
labor/A85389644K,99,0.726004158835
labor/A85389644K,100,0.571787810964
labor/A85389644K,101,0.48001109212
labor/A85389644K,102,0.455216836017
labor/A85389644K,103,0.447083616539
labor/A85389644K,104,4.605896053454
labor/A85389644K,105,0.326979755011
labor/A85389644K,106,0.53900702166
labor/A85389644K,107,0.723222003538
labor/A85389644K,108,0.918609814521
labor/A85389644K,109,0.949127905377
labor/A85389644K,110,1.08627679017
labor/A85389644K,111,1.162075327642
labor/A85389644K,112,0.911960349361
labor/A85389644K,113,0.948104719733
labor/A85389644K,114,0.99901893097
labor/A85389644K,115,1.151584417959
labor/A85389644K,116,1.14039219668
labor/A85389644K,117,0.927104949614
labor/A85389644K,118,0.680412854364
labor/A85389644K,119,0.636957035022
labor/A85389644K,120,0.916239950131
labor/A85389644K,121,1.132432257174
labor/A85389644K,122,1.172027873411
labor/A85389644K,123,1.056151414803
labor/A85389645L,1,1.123486330519
labor/A85389645L,2,0.925689841083
labor/A85389645L,3,0.558602936672
labor/A85389645L,4,0.594208599229
labor/A85389645L,5,1.421324519207
labor/A85389645L,6,1.534866396382
labor/A85389645L,7,1.692972309248
labor/A85389645L,8,1.731886050386
labor/A85389645L,9,0.674781361162
labor/A85389645L,10,1.644388062928
labor/A85389645L,11,1.52046421543
labor/A85389645L,12,1.791017236435
labor/A85389645L,13,1.126785889305
labor/A85389645L,14,0.77437599807
labor/A85389645L,15,1.074925287571
labor/A85389645L,16,1.329990310543
labor/A85389645L,17,0.94189583853
labor/A85389645L,18,0.622843341256
labor/A85389645L,19,0.265390968852
labor/A85389645L,20,0.346057850531
labor/A85389645L,21,0.235123943244
labor/A85389645L,22,0.077843549365
labor/A85389645L,23,0.376856425805
labor/A85389645L,24,2.157521073685
labor/A85389645L,25,1.40020684142
labor/A85389645L,26,2.333170967588
labor/A85389645L,27,2.0167101235
labor/A85389645L,28,1.60440096575
labor/A85389645L,29,2.340176150074
labor/A85389645L,30,1.601715994373
labor/A85389645L,31,0.512798315056
labor/A85389645L,32,-0.111822423828
labor/A85389645L,33,-0.074731273751
labor/A85389645L,34,0.632703241254
labor/A85389645L,35,1.197020615598
labor/A85389645L,36,1.629729534418
labor/A85389645L,37,1.771769295171
labor/A85389645L,38,1.835200559302
labor/A85389645L,39,1.95860215047
labor/A85389645L,40,1.535276954653
labor/A85389645L,41,0.813511081626
labor/A85389645L,42,0.550819879793
labor/A85389645L,43,0.538151917613
labor/A85389645L,44,1.428851748632
labor/A85389645L,45,1.763009313492
labor/A85389645L,46,0.348762813603
labor/A85389645L,47,0.605708074656
labor/A85389645L,48,1.5096022356
labor/A85389645L,49,1.317274569794
labor/A85389645L,50,2.271712504021
labor/A85389645L,51,1.58042045767
labor/A85389645L,52,1.413788191133
labor/A85389645L,53,1.529233017065
labor/A85389645L,54,1.410817626739
labor/A85389645L,55,1.176344771176
labor/A85389645L,56,0.782111400337
labor/A85389645L,57,0.479818790631
labor/A85389645L,58,0.534718313093
labor/A85389645L,59,0.616746767067
labor/A85389645L,60,0.840743573697
labor/A85389645L,61,0.94935971574
labor/A85389645L,62,1.13941539909
labor/A85389645L,63,1.629412022378
labor/A85389645L,64,1.777856736431
labor/A85389645L,65,1.636952659105
labor/A85389645L,66,1.676185270342
labor/A85389645L,67,1.48772443433
labor/A85389645L,68,1.287802289483
labor/A85389645L,69,1.120784172338
labor/A85389645L,70,0.845406148137
labor/A85389645L,71,0.626411248165
labor/A85389645L,72,0.33274414136
labor/A85389645L,73,0.282888261253
labor/A85389645L,74,0.446244264385
labor/A85389645L,75,0.496668218068
labor/A85389645L,76,0.555852895985
labor/A85389645L,77,1.715137936942
labor/A85389645L,78,0.896930538359
labor/A85389645L,79,0.912462063131
labor/A85389645L,80,1.133890471217
labor/A85389645L,81,0.551334791398
labor/A85389645L,82,0.078926841998
labor/A85389645L,83,0.236923350196
labor/A85389645L,84,0.531697338834
labor/A85389645L,85,0.005926888757
labor/A85389645L,86,0.16550151772
labor/A85389645L,87,0.487886196548
labor/A85389645L,88,0.54822874002
labor/A85389645L,89,0.186423666486
labor/A85389645L,90,0.073855760031
labor/A85389645L,91,0.157230534914
labor/A85389645L,92,0.388746364354
labor/A85389645L,93,0.605658755071
labor/A85389645L,94,0.790096745402
labor/A85389645L,95,0.821059469043
labor/A85389645L,96,0.59138955555
labor/A85389645L,97,0.566351402425
labor/A85389645L,98,0.765331126589
labor/A85389645L,99,0.748849876077
labor/A85389645L,100,0.933373929786
labor/A85389645L,101,1.573031140739
labor/A85389645L,102,2.169245623348
labor/A85389645L,103,3.61136529055
labor/A85389645L,104,1.30341689759
labor/A85389645L,105,-0.064296098571
labor/A85389645L,106,0.177720465979
labor/A85389645L,107,0.757521676296
labor/A85389645L,108,1.297594874207
labor/A85389645L,109,0.92998130805
labor/A85389645L,110,1.390016254253
labor/A85389645L,111,0.168980388388
labor/A85389645L,112,0.291868814169
labor/A85389645L,113,0.099079064791
labor/A85389645L,114,0.382711696575
labor/A85389645L,115,1.130437400835
labor/A85389645L,116,1.72484917475
labor/A85389645L,117,1.754486329029
labor/A85389645L,118,1.201892612642
labor/A85389645L,119,0.672274864815
labor/A85389645L,120,0.917680778056
labor/A85389645L,121,1.199878120072
labor/A85389645L,122,1.283025369007
labor/A85389645L,123,1.187507604024
labor/A85389646R,1,0.954794668212
labor/A85389646R,2,1.013049848851
labor/A85389646R,3,0.787370442671
labor/A85389646R,4,0.735753351359
labor/A85389646R,5,1.186376244042
labor/A85389646R,6,1.433476602096
labor/A85389646R,7,1.645378811897
labor/A85389646R,8,1.158385843659
labor/A85389646R,9,0.886813689965
labor/A85389646R,10,2.2005685987
labor/A85389646R,11,1.366389837825
labor/A85389646R,12,1.629926924381
labor/A85389646R,13,1.028482908312
labor/A85389646R,14,0.678604507089
labor/A85389646R,15,0.951144739526
labor/A85389646R,16,1.155940458654
labor/A85389646R,17,0.783931531173
labor/A85389646R,18,0.466680238075
labor/A85389646R,19,0.256858613268
labor/A85389646R,20,0.607107403643
labor/A85389646R,21,0.73913446191
labor/A85389646R,22,0.402994742347
labor/A85389646R,23,0.311676803286
labor/A85389646R,24,1.604047563186
labor/A85389646R,25,0.587706844636
labor/A85389646R,26,1.512081666836
labor/A85389646R,27,1.538989466952
labor/A85389646R,28,1.481249472613
labor/A85389646R,29,2.227696213232
labor/A85389646R,30,1.499472916606
labor/A85389646R,31,0.312708012817
labor/A85389646R,32,-0.255121358594
labor/A85389646R,33,-0.021195314906
labor/A85389646R,34,0.781516669514
labor/A85389646R,35,1.222794464185
labor/A85389646R,36,1.487316929968
labor/A85389646R,37,1.479815828461
labor/A85389646R,38,1.570466057844
labor/A85389646R,39,1.731982470955
labor/A85389646R,40,1.501626581482
labor/A85389646R,41,0.996835827666
labor/A85389646R,42,0.813266699222
labor/A85389646R,43,0.684746185296
