id,time,value
TSADC03/Table_3_3/Sports_and_recreation_services,6,1868.0
TSADC03/Table_3_3/Sports_and_recreation_services,7,1952.0
TSADC03/Table_3_3/Automotive_fuel_retailing,0,329.0
TSADC03/Table_3_3/Automotive_fuel_retailing,1,360.0
TSADC03/Table_3_3/Automotive_fuel_retailing,2,439.0
TSADC03/Table_3_3/Automotive_fuel_retailing,3,361.0
TSADC03/Table_3_3/Automotive_fuel_retailing,4,320.0
TSADC03/Table_3_3/Automotive_fuel_retailing,5,559.0
TSADC03/Table_3_3/Automotive_fuel_retailing,6,853.0
TSADC03/Table_3_3/Automotive_fuel_retailing,7,824.0
TSADC03/Table_3_3/Other_retail_trade,0,5563.0
TSADC03/Table_3_3/Other_retail_trade,1,5749.0
TSADC03/Table_3_3/Other_retail_trade,2,6156.0
TSADC03/Table_3_3/Other_retail_trade,3,5204.0
TSADC03/Table_3_3/Other_retail_trade,4,4319.0
TSADC03/Table_3_3/Other_retail_trade,5,4561.0
TSADC03/Table_3_3/Other_retail_trade,6,7654.0
TSADC03/Table_3_3/Other_retail_trade,7,8114.0
TSADC03/Table_3_3/Education_and_training,0,3191.0
TSADC03/Table_3_3/Education_and_training,1,4046.0
TSADC03/Table_3_3/Education_and_training,2,4863.0
TSADC03/Table_3_3/Education_and_training,3,4263.0
TSADC03/Table_3_3/Education_and_training,4,245.0
TSADC03/Table_3_3/Education_and_training,5,1052.0
TSADC03/Table_3_3/Education_and_training,6,2785.0
TSADC03/Table_3_3/Education_and_training,7,4237.0
TSADC03/Table_3_3/All_other_industries,0,1712.0
TSADC03/Table_3_3/All_other_industries,1,1683.0
TSADC03/Table_3_3/All_other_industries,2,1949.0
TSADC03/Table_3_3/All_other_industries,3,1792.0
TSADC03/Table_3_3/All_other_industries,4,1486.0
TSADC03/Table_3_3/All_other_industries,5,1427.0
TSADC03/Table_3_3/All_other_industries,6,2295.0
TSADC03/Table_3_3/All_other_industries,7,2533.0
TSADC03/Table_3_3/Total_Tourism_GVA,0,43015.0
TSADC03/Table_3_3/Total_Tourism_GVA,1,46307.0
TSADC03/Table_3_3/Total_Tourism_GVA,2,51387.0
TSADC03/Table_3_3/Total_Tourism_GVA,3,41604.0
TSADC03/Table_3_3/Total_Tourism_GVA,4,26174.0
TSADC03/Table_3_3/Total_Tourism_GVA,5,31343.0
TSADC03/Table_3_3/Total_Tourism_GVA,6,59476.0
TSADC03/Table_3_3/Total_Tourism_GVA,7,65883.0
TSADC03/Table_3_3/Net_taxes_on_tourism_products,0,7331.0
TSADC03/Table_3_3/Net_taxes_on_tourism_products,1,7988.0
TSADC03/Table_3_3/Net_taxes_on_tourism_products,2,8953.0
TSADC03/Table_3_3/Net_taxes_on_tourism_products,3,6801.0
TSADC03/Table_3_3/Net_taxes_on_tourism_products,4,4697.0
TSADC03/Table_3_3/Net_taxes_on_tourism_products,5,6185.0
TSADC03/Table_3_3/Net_taxes_on_tourism_products,6,12145.0
TSADC03/Table_3_3/Net_taxes_on_tourism_products,7,12231.0
TSADC03/Table_3_3/Total_tourism_GDP,0,50347.0
TSADC03/Table_3_3/Total_tourism_GDP,1,54294.0
TSADC03/Table_3_3/Total_tourism_GDP,2,60339.0
TSADC03/Table_3_3/Total_tourism_GDP,3,48405.0
TSADC03/Table_3_3/Total_tourism_GDP,4,30871.0
TSADC03/Table_3_3/Total_tourism_GDP,5,37528.0
TSADC03/Table_3_3/Total_tourism_GDP,6,71621.0
TSADC03/Table_3_3/Total_tourism_GDP,7,78115.0
TSADC03/Table_3_3/Accommodation,0,9925.0
TSADC03/Table_3_3/Accommodation,1,9998.0
TSADC03/Table_3_3/Accommodation,2,10097.0
TSADC03/Table_3_3/Accommodation,3,8363.0
TSADC03/Table_3_3/Accommodation,4,6417.0
TSADC03/Table_3_3/Accommodation,5,6094.0
TSADC03/Table_3_3/Accommodation,6,9736.0
TSADC03/Table_3_3/Accommodation,7,9874.0
TSADC03/Table_3_3/Ownership_of_dwellings_b,0,5384.0
TSADC03/Table_3_3/Ownership_of_dwellings_b,1,5282.0
TSADC03/Table_3_3/Ownership_of_dwellings_b,2,5917.0
TSADC03/Table_3_3/Ownership_of_dwellings_b,3,5123.0
TSADC03/Table_3_3/Ownership_of_dwellings_b,4,3935.0
TSADC03/Table_3_3/Ownership_of_dwellings_b,5,4074.0
TSADC03/Table_3_3/Ownership_of_dwellings_b,6,7026.0
TSADC03/Table_3_3/Ownership_of_dwellings_b,7,7565.0
TSADC03/Table_3_3/Cafes_restaurants_and_takeaway_food_services,0,5046.0
TSADC03/Table_3_3/Cafes_restaurants_and_takeaway_food_services,1,5728.0
TSADC03/Table_3_3/Cafes_restaurants_and_takeaway_food_services,2,6356.0
TSADC03/Table_3_3/Cafes_restaurants_and_takeaway_food_services,3,4884.0
TSADC03/Table_3_3/Cafes_restaurants_and_takeaway_food_services,4,4375.0
TSADC03/Table_3_3/Cafes_restaurants_and_takeaway_food_services,5,5311.0
TSADC03/Table_3_3/Cafes_restaurants_and_takeaway_food_services,6,7744.0
TSADC03/Table_3_3/Cafes_restaurants_and_takeaway_food_services,7,7899.0
TSADC03/Table_3_3/Clubs_pubs_taverns_and_bars,0,2594.0
TSADC03/Table_3_3/Clubs_pubs_taverns_and_bars,1,2486.0
TSADC03/Table_3_3/Clubs_pubs_taverns_and_bars,2,2614.0
TSADC03/Table_3_3/Clubs_pubs_taverns_and_bars,3,1894.0
TSADC03/Table_3_3/Clubs_pubs_taverns_and_bars,4,1882.0
TSADC03/Table_3_3/Clubs_pubs_taverns_and_bars,5,1814.0
TSADC03/Table_3_3/Clubs_pubs_taverns_and_bars,6,2954.0
TSADC03/Table_3_3/Clubs_pubs_taverns_and_bars,7,3025.0
TSADC03/Table_3_3/Rail_passenger_transport,0,265.0
TSADC03/Table_3_3/Rail_passenger_transport,1,311.0
TSADC03/Table_3_3/Rail_passenger_transport,2,338.0
TSADC03/Table_3_3/Rail_passenger_transport,3,291.0
TSADC03/Table_3_3/Rail_passenger_transport,4,219.0
TSADC03/Table_3_3/Rail_passenger_transport,5,249.0
TSADC03/Table_3_3/Rail_passenger_transport,6,510.0
TSADC03/Table_3_3/Rail_passenger_transport,7,550.0
TSADC03/Table_3_3/Taxi_transport,0,584.0
TSADC03/Table_3_3/Taxi_transport,1,635.0
TSADC03/Table_3_3/Taxi_transport,2,695.0
TSADC03/Table_3_3/Taxi_transport,3,593.0
TSADC03/Table_3_3/Taxi_transport,4,198.0
TSADC03/Table_3_3/Taxi_transport,5,292.0
TSADC03/Table_3_3/Taxi_transport,6,640.0
TSADC03/Table_3_3/Taxi_transport,7,729.0
TSADC03/Table_3_3/Other_road_passenger_transport,0,719.0
TSADC03/Table_3_3/Other_road_passenger_transport,1,746.0
TSADC03/Table_3_3/Other_road_passenger_transport,2,762.0
TSADC03/Table_3_3/Other_road_passenger_transport,3,635.0
TSADC03/Table_3_3/Other_road_passenger_transport,4,500.0
TSADC03/Table_3_3/Other_road_passenger_transport,5,519.0
TSADC03/Table_3_3/Other_road_passenger_transport,6,835.0
TSADC03/Table_3_3/Other_road_passenger_transport,7,908.0
TSADC03/Table_3_3/Air_water_and_other_passenger_transport,0,12818.0
TSADC03/Table_3_3/Air_water_and_other_passenger_transport,1,12866.0
TSADC03/Table_3_3/Air_water_and_other_passenger_transport,2,12448.0
TSADC03/Table_3_3/Air_water_and_other_passenger_transport,3,8857.0
TSADC03/Table_3_3/Air_water_and_other_passenger_transport,4,2114.0
TSADC03/Table_3_3/Air_water_and_other_passenger_transport,5,5551.0
TSADC03/Table_3_3/Air_water_and_other_passenger_transport,6,7501.0
TSADC03/Table_3_3/Air_water_and_other_passenger_transport,7,8327.0
TSADC03/Table_3_3/Transport_equipment_rental,0,1458.0
TSADC03/Table_3_3/Transport_equipment_rental,1,1749.0
TSADC03/Table_3_3/Transport_equipment_rental,2,2070.0
TSADC03/Table_3_3/Transport_equipment_rental,3,1714.0
TSADC03/Table_3_3/Transport_equipment_rental,4,520.0
TSADC03/Table_3_3/Transport_equipment_rental,5,592.0
TSADC03/Table_3_3/Transport_equipment_rental,6,952.0
TSADC03/Table_3_3/Transport_equipment_rental,7,1256.0
TSADC03/Table_3_3/Travel_agency_and_information_centre_services,0,4437.0
TSADC03/Table_3_3/Travel_agency_and_information_centre_services,1,5581.0
TSADC03/Table_3_3/Travel_agency_and_information_centre_services,2,5888.0
TSADC03/Table_3_3/Travel_agency_and_information_centre_services,3,4283.0
TSADC03/Table_3_3/Travel_agency_and_information_centre_services,4,2084.0
TSADC03/Table_3_3/Travel_agency_and_information_centre_services,5,2594.0
TSADC03/Table_3_3/Travel_agency_and_information_centre_services,6,4663.0
TSADC03/Table_3_3/Travel_agency_and_information_centre_services,7,5239.0
TSADC03/Table_3_3/Cultural_services,0,802.0
TSADC03/Table_3_3/Cultural_services,1,936.0
TSADC03/Table_3_3/Cultural_services,2,1002.0
TSADC03/Table_3_3/Cultural_services,3,852.0
TSADC03/Table_3_3/Cultural_services,4,644.0
TSADC03/Table_3_3/Cultural_services,5,829.0
TSADC03/Table_3_3/Cultural_services,6,1101.0
TSADC03/Table_3_3/Cultural_services,7,1130.0
TSADC03/Table_3_3/Casinos_and_other_gambling_services,0,415.0
TSADC03/Table_3_3/Casinos_and_other_gambling_services,1,425.0
TSADC03/Table_3_3/Casinos_and_other_gambling_services,2,484.0
TSADC03/Table_3_3/Casinos_and_other_gambling_services,3,345.0
TSADC03/Table_3_3/Casinos_and_other_gambling_services,4,199.0
TSADC03/Table_3_3/Casinos_and_other_gambling_services,5,248.0
TSADC03/Table_3_3/Casinos_and_other_gambling_services,6,357.0
TSADC03/Table_3_3/Casinos_and_other_gambling_services,7,382.0
TSADC03/Table_3_3/Sports_and_recreation_services,0,1052.0
TSADC03/Table_3_3/Sports_and_recreation_services,1,1192.0
TSADC03/Table_3_3/Sports_and_recreation_services,2,1343.0
TSADC03/Table_3_3/Sports_and_recreation_services,3,1118.0
TSADC03/Table_3_3/Sports_and_recreation_services,4,875.0
TSADC03/Table_3_3/Sports_and_recreation_services,5,1262.0
TSADC03/Table_3_3/Sports_and_recreation_services,6,1868.0
TSADC03/Table_3_3/Sports_and_recreation_services,7,1918.0
TSADC03/Table_3_3/Automotive_fuel_retailing,0,367.0
TSADC03/Table_3_3/Automotive_fuel_retailing,1,387.0
TSADC03/Table_3_3/Automotive_fuel_retailing,2,470.0
TSADC03/Table_3_3/Automotive_fuel_retailing,3,391.0
TSADC03/Table_3_3/Automotive_fuel_retailing,4,342.0
TSADC03/Table_3_3/Automotive_fuel_retailing,5,589.0
TSADC03/Table_3_3/Automotive_fuel_retailing,6,853.0
TSADC03/Table_3_3/Automotive_fuel_retailing,7,790.0
TSADC03/Table_3_3/Other_retail_trade,0,6487.0
TSADC03/Table_3_3/Other_retail_trade,1,6503.0
TSADC03/Table_3_3/Other_retail_trade,2,6921.0
TSADC03/Table_3_3/Other_retail_trade,3,5800.0
TSADC03/Table_3_3/Other_retail_trade,4,4754.0
TSADC03/Table_3_3/Other_retail_trade,5,4910.0
TSADC03/Table_3_3/Other_retail_trade,6,7654.0
TSADC03/Table_3_3/Other_retail_trade,7,7781.0
TSADC03/Table_3_3/Education_and_training,0,3625.0
TSADC03/Table_3_3/Education_and_training,1,4566.0
TSADC03/Table_3_3/Education_and_training,2,5380.0
TSADC03/Table_3_3/Education_and_training,3,4673.0
TSADC03/Table_3_3/Education_and_training,4,270.0
TSADC03/Table_3_3/Education_and_training,5,1144.0
TSADC03/Table_3_3/Education_and_training,6,2785.0
TSADC03/Table_3_3/Education_and_training,7,3924.0
TSADC03/Table_3_3/All_other_industries,0,2175.0
TSADC03/Table_3_3/All_other_industries,1,2176.0
TSADC03/Table_3_3/All_other_industries,2,2523.0
TSADC03/Table_3_3/All_other_industries,3,2276.0
TSADC03/Table_3_3/All_other_industries,4,1719.0
TSADC03/Table_3_3/All_other_industries,5,1550.0
TSADC03/Table_3_3/All_other_industries,6,2295.0
TSADC03/Table_3_3/All_other_industries,7,2503.0
TSADC03/Table_3_3/Total_tourism_GVA,0,56101.0
TSADC03/Table_3_3/Total_tourism_GVA,1,59631.0
TSADC03/Table_3_3/Total_tourism_GVA,2,63804.0
TSADC03/Table_3_3/Total_tourism_GVA,3,51170.0
TSADC03/Table_3_3/Total_tourism_GVA,4,31428.0
TSADC03/Table_3_3/Total_tourism_GVA,5,37157.0
TSADC03/Table_3_3/Total_tourism_GVA,6,59476.0
TSADC03/Table_3_3/Total_tourism_GVA,7,63801.0
TSADC03/Table_3_3/Net_taxes_on_tourism_products,0,8577.0
TSADC03/Table_3_3/Net_taxes_on_tourism_products,1,9168.0
TSADC03/Table_3_3/Net_taxes_on_tourism_products,2,10108.0
TSADC03/Table_3_3/Net_taxes_on_tourism_products,3,7566.0
TSADC03/Table_3_3/Net_taxes_on_tourism_products,4,5158.0
TSADC03/Table_3_3/Net_taxes_on_tourism_products,5,6572.0
TSADC03/Table_3_3/Net_taxes_on_tourism_products,6,12145.0
TSADC03/Table_3_3/Net_taxes_on_tourism_products,7,11726.0
TSADC03/Table_3_3/Total_tourism_GDP_d,0,64419.0
TSADC03/Table_3_3/Total_tourism_GDP_d,1,68527.0
TSADC03/Table_3_3/Total_tourism_GDP_d,2,73651.0
TSADC03/Table_3_3/Total_tourism_GDP_d,3,58484.0
TSADC03/Table_3_3/Total_tourism_GDP_d,4,36475.0
TSADC03/Table_3_3/Total_tourism_GDP_d,5,43633.0
TSADC03/Table_3_3/Total_tourism_GDP_d,6,71621.0
TSADC03/Table_3_3/Total_tourism_GDP_d,7,75527.0
TSADC03/Table_3_4/Retail_trade,0,5892.0
TSADC03/Table_3_4/Retail_trade,1,6109.0
TSADC03/Table_3_4/Retail_trade,2,6595.0
TSADC03/Table_3_4/Retail_trade,3,5566.0
TSADC03/Table_3_4/Retail_trade,4,4639.0
TSADC03/Table_3_4/Retail_trade,5,5120.0
TSADC03/Table_3_4/Retail_trade,6,8508.0
TSADC03/Table_3_4/Retail_trade,7,8939.0
TSADC03/Table_3_4/Accommodation_and_food_services,0,13093.0
TSADC03/Table_3_4/Accommodation_and_food_services,1,13740.0
TSADC03/Table_3_4/Accommodation_and_food_services,2,14961.0
TSADC03/Table_3_4/Accommodation_and_food_services,3,11657.0
TSADC03/Table_3_4/Accommodation_and_food_services,4,10231.0
TSADC03/Table_3_4/Accommodation_and_food_services,5,11374.0
TSADC03/Table_3_4/Accommodation_and_food_services,6,20435.0
TSADC03/Table_3_4/Accommodation_and_food_services,7,21648.0
TSADC03/Table_3_4/Transport_postal_and_warehousing,0,8894.0
TSADC03/Table_3_4/Transport_postal_and_warehousing,1,9400.0
TSADC03/Table_3_4/Transport_postal_and_warehousing,2,10395.0
TSADC03/Table_3_4/Transport_postal_and_warehousing,3,8057.0
TSADC03/Table_3_4/Transport_postal_and_warehousing,4,2622.0
TSADC03/Table_3_4/Transport_postal_and_warehousing,5,4104.0
TSADC03/Table_3_4/Transport_postal_and_warehousing,6,10314.0
TSADC03/Table_3_4/Transport_postal_and_warehousing,7,11432.0
TSADC03/Table_3_4/Information_media_and_telecommunications,0,458.0
TSADC03/Table_3_4/Information_media_and_telecommunications,1,459.0
TSADC03/Table_3_4/Information_media_and_telecommunications,2,508.0
TSADC03/Table_3_4/Information_media_and_telecommunications,3,420.0
TSADC03/Table_3_4/Information_media_and_telecommunications,4,301.0
TSADC03/Table_3_4/Information_media_and_telecommunications,5,294.0
TSADC03/Table_3_4/Information_media_and_telecommunications,6,497.0
TSADC03/Table_3_4/Information_media_and_telecommunications,7,538.0
TSADC03/Table_3_4/Financial_and_insurance_services,0,117.0
TSADC03/Table_3_4/Financial_and_insurance_services,1,112.0
TSADC03/Table_3_4/Financial_and_insurance_services,2,136.0
TSADC03/Table_3_4/Financial_and_insurance_services,3,122.0
TSADC03/Table_3_4/Financial_and_insurance_services,4,95.0
TSADC03/Table_3_4/Financial_and_insurance_services,5,73.0
TSADC03/Table_3_4/Financial_and_insurance_services,6,137.0
TSADC03/Table_3_4/Financial_and_insurance_services,7,154.0
TSADC03/Table_3_4/Rental_hiring_and_real_estate_services_a,0,548.0
TSADC03/Table_3_4/Rental_hiring_and_real_estate_services_a,1,607.0
TSADC03/Table_3_4/Rental_hiring_and_real_estate_services_a,2,663.0
TSADC03/Table_3_4/Rental_hiring_and_real_estate_services_a,3,547.0
TSADC03/Table_3_4/Rental_hiring_and_real_estate_services_a,4,360.0
TSADC03/Table_3_4/Rental_hiring_and_real_estate_services_a,5,552.0
TSADC03/Table_3_4/Rental_hiring_and_real_estate_services_a,6,952.0
TSADC03/Table_3_4/Rental_hiring_and_real_estate_services_a,7,1066.0
TSADC03/Table_3_4/Professional_scientific_and_technical_services,0,1.0
TSADC03/Table_3_4/Professional_scientific_and_technical_services,1,2.0
TSADC03/Table_3_4/Professional_scientific_and_technical_services,2,3.0
TSADC03/Table_3_4/Professional_scientific_and_technical_services,3,2.0
TSADC03/Table_3_4/Professional_scientific_and_technical_services,4,2.0
TSADC03/Table_3_4/Professional_scientific_and_technical_services,5,1.0
TSADC03/Table_3_4/Professional_scientific_and_technical_services,6,3.0
TSADC03/Table_3_4/Professional_scientific_and_technical_services,7,3.0
TSADC03/Table_3_4/Administrative_and_support_services,0,3405.0
TSADC03/Table_3_4/Administrative_and_support_services,1,4264.0
TSADC03/Table_3_4/Administrative_and_support_services,2,4680.0
TSADC03/Table_3_4/Administrative_and_support_services,3,3524.0
TSADC03/Table_3_4/Administrative_and_support_services,4,1834.0
TSADC03/Table_3_4/Administrative_and_support_services,5,2339.0
TSADC03/Table_3_4/Administrative_and_support_services,6,4931.0
TSADC03/Table_3_4/Administrative_and_support_services,7,5523.0
TSADC03/Table_3_4/Education_and_training,0,3191.0
TSADC03/Table_3_4/Education_and_training,1,4046.0
TSADC03/Table_3_4/Education_and_training,2,4863.0
TSADC03/Table_3_4/Education_and_training,3,4263.0
TSADC03/Table_3_4/Education_and_training,4,245.0
TSADC03/Table_3_4/Education_and_training,5,1052.0
TSADC03/Table_3_4/Education_and_training,6,2785.0
TSADC03/Table_3_4/Education_and_training,7,4237.0
TSADC03/Table_3_4/Health_care_and_social_assistance,0,385.0
TSADC03/Table_3_4/Health_care_and_social_assistance,1,379.0
TSADC03/Table_3_4/Health_care_and_social_assistance,2,467.0
TSADC03/Table_3_4/Health_care_and_social_assistance,3,442.0
TSADC03/Table_3_4/Health_care_and_social_assistance,4,382.0
TSADC03/Table_3_4/Health_care_and_social_assistance,5,299.0
TSADC03/Table_3_4/Health_care_and_social_assistance,6,550.0
TSADC03/Table_3_4/Health_care_and_social_assistance,7,619.0
TSADC03/Table_3_4/Arts_and_recreation_services,0,1966.0
TSADC03/Table_3_4/Arts_and_recreation_services,1,2194.0
TSADC03/Table_3_4/Arts_and_recreation_services,2,2402.0
TSADC03/Table_3_4/Arts_and_recreation_services,3,1936.0
TSADC03/Table_3_4/Arts_and_recreation_services,4,1449.0
TSADC03/Table_3_4/Arts_and_recreation_services,5,2006.0
TSADC03/Table_3_4/Arts_and_recreation_services,6,3120.0
TSADC03/Table_3_4/Arts_and_recreation_services,7,3285.0
TSADC03/Table_3_4/Other_services,0,155.0
TSADC03/Table_3_4/Other_services,1,141.0
TSADC03/Table_3_4/Other_services,2,175.0
TSADC03/Table_3_4/Other_services,3,161.0
TSADC03/Table_3_4/Other_services,4,135.0
TSADC03/Table_3_4/Other_services,5,131.0
TSADC03/Table_3_4/Other_services,6,220.0
TSADC03/Table_3_4/Other_services,7,192.0
TSADC03/Table_3_4/Ownership_of_dwellings_b,0,4910.0
TSADC03/Table_3_4/Ownership_of_dwellings_b,1,4853.0
TSADC03/Table_3_4/Ownership_of_dwellings_b,2,5542.0
TSADC03/Table_3_4/Ownership_of_dwellings_b,3,4908.0
TSADC03/Table_3_4/Ownership_of_dwellings_b,4,3879.0
TSADC03/Table_3_4/Ownership_of_dwellings_b,5,3996.0
TSADC03/Table_3_4/Ownership_of_dwellings_b,6,7026.0
TSADC03/Table_3_4/Ownership_of_dwellings_b,7,8248.0
TSADC03/Table_3_4/Total_c,0,43015.0
TSADC03/Table_3_4/Total_c,1,46307.0
TSADC03/Table_3_4/Total_c,2,51387.0
TSADC03/Table_3_4/Total_c,3,41604.0
TSADC03/Table_3_4/Total_c,4,26174.0
TSADC03/Table_3_4/Total_c,5,31343.0
TSADC03/Table_3_4/Total_c,6,59476.0
TSADC03/Table_3_4/Total_c,7,65883.0
TSADC03/Table_3_4/Retail_trade,0,7.8
TSADC03/Table_3_4/Retail_trade,1,8.0
TSADC03/Table_3_4/Retail_trade,2,8.3
TSADC03/Table_3_4/Retail_trade,3,6.8
TSADC03/Table_3_4/Retail_trade,4,5.1
TSADC03/Table_3_4/Retail_trade,5,5.4
TSADC03/Table_3_4/Retail_trade,6,8.0
TSADC03/Table_3_4/Retail_trade,7,8.0
TSADC03/Table_3_4/Accommodation_and_food_services,0,31.8
TSADC03/Table_3_4/Accommodation_and_food_services,1,32.4
TSADC03/Table_3_4/Accommodation_and_food_services,2,33.9
TSADC03/Table_3_4/Accommodation_and_food_services,3,30.1
TSADC03/Table_3_4/Accommodation_and_food_services,4,25.2
TSADC03/Table_3_4/Accommodation_and_food_services,5,26.2
TSADC03/Table_3_4/Accommodation_and_food_services,6,35.5
TSADC03/Table_3_4/Accommodation_and_food_services,7,36.5
TSADC03/Table_3_4/Transport_postal_and_warehousing,0,10.7
TSADC03/Table_3_4/Transport_postal_and_warehousing,1,11.0
TSADC03/Table_3_4/Transport_postal_and_warehousing,2,11.7
TSADC03/Table_3_4/Transport_postal_and_warehousing,3,9.1
TSADC03/Table_3_4/Transport_postal_and_warehousing,4,3.1
TSADC03/Table_3_4/Transport_postal_and_warehousing,5,4.3
TSADC03/Table_3_4/Transport_postal_and_warehousing,6,9.4
TSADC03/Table_3_4/Transport_postal_and_warehousing,7,9.7
TSADC03/Table_3_4/Information_media_and_telecommunications,0,1.0
TSADC03/Table_3_4/Information_media_and_telecommunications,1,1.0
TSADC03/Table_3_4/Information_media_and_telecommunications,2,1.1
TSADC03/Table_3_4/Information_media_and_telecommunications,3,0.9
TSADC03/Table_3_4/Information_media_and_telecommunications,4,0.7
TSADC03/Table_3_4/Information_media_and_telecommunications,5,0.6
TSADC03/Table_3_4/Information_media_and_telecommunications,6,0.9
TSADC03/Table_3_4/Information_media_and_telecommunications,7,1.0
TSADC03/Table_3_4/Financial_and_insurance_services,0,0.1
TSADC03/Table_3_4/Financial_and_insurance_services,1,0.1
TSADC03/Table_3_4/Financial_and_insurance_services,2,0.1
TSADC03/Table_3_4/Financial_and_insurance_services,3,0.1
TSADC03/Table_3_4/Financial_and_insurance_services,4,0.1
TSADC03/Table_3_4/Financial_and_insurance_services,5,0.0
TSADC03/Table_3_4/Financial_and_insurance_services,6,0.1
TSADC03/Table_3_4/Financial_and_insurance_services,7,0.1
TSADC03/Table_3_4/Rental_hiring_and_real_estate_services_a,0,1.0
TSADC03/Table_3_4/Rental_hiring_and_real_estate_services_a,1,1.1
TSADC03/Table_3_4/Rental_hiring_and_real_estate_services_a,2,1.2
TSADC03/Table_3_4/Rental_hiring_and_real_estate_services_a,3,1.0
TSADC03/Table_3_4/Rental_hiring_and_real_estate_services_a,4,0.6
TSADC03/Table_3_4/Rental_hiring_and_real_estate_services_a,5,0.9
TSADC03/Table_3_4/Rental_hiring_and_real_estate_services_a,6,1.5
TSADC03/Table_3_4/Rental_hiring_and_real_estate_services_a,7,1.6
TSADC03/Table_3_4/Administrative_and_support_services,0,6.0
TSADC03/Table_3_4/Administrative_and_support_services,1,6.8
TSADC03/Table_3_4/Administrative_and_support_services,2,6.9
TSADC03/Table_3_4/Administrative_and_support_services,3,5.2
TSADC03/Table_3_4/Administrative_and_support_services,4,2.8
TSADC03/Table_3_4/Administrative_and_support_services,5,3.1
TSADC03/Table_3_4/Administrative_and_support_services,6,5.8
TSADC03/Table_3_4/Administrative_and_support_services,7,6.2
TSADC03/Table_3_4/Education_and_training,0,3.8
TSADC03/Table_3_4/Education_and_training,1,4.6
TSADC03/Table_3_4/Education_and_training,2,5.3
TSADC03/Table_3_4/Education_and_training,3,4.4
TSADC03/Table_3_4/Education_and_training,4,0.2
TSADC03/Table_3_4/Education_and_training,5,1.0
TSADC03/Table_3_4/Education_and_training,6,2.5
TSADC03/Table_3_4/Education_and_training,7,3.5
TSADC03/Table_3_4/Health_care_and_social_assistance,0,0.3
TSADC03/Table_3_4/Health_care_and_social_assistance,1,0.3
TSADC03/Table_3_4/Health_care_and_social_assistance,2,0.3
TSADC03/Table_3_4/Health_care_and_social_assistance,3,0.3
TSADC03/Table_3_4/Health_care_and_social_assistance,4,0.2
TSADC03/Table_3_4/Health_care_and_social_assistance,5,0.2
TSADC03/Table_3_4/Health_care_and_social_assistance,6,0.3
TSADC03/Table_3_4/Health_care_and_social_assistance,7,0.3
TSADC03/Table_3_4/Arts_and_recreation_services,0,14.0
TSADC03/Table_3_4/Arts_and_recreation_services,1,14.7
TSADC03/Table_3_4/Arts_and_recreation_services,2,15.3
TSADC03/Table_3_4/Arts_and_recreation_services,3,13.4
TSADC03/Table_3_4/Arts_and_recreation_services,4,10.3
TSADC03/Table_3_4/Arts_and_recreation_services,5,12.6
TSADC03/Table_3_4/Arts_and_recreation_services,6,16.8
TSADC03/Table_3_4/Arts_and_recreation_services,7,16.1
TSADC03/Table_3_4/Other_services,0,0.5
TSADC03/Table_3_4/Other_services,1,0.4
TSADC03/Table_3_4/Other_services,2,0.5
TSADC03/Table_3_4/Other_services,3,0.5
TSADC03/Table_3_4/Other_services,4,0.4
TSADC03/Table_3_4/Other_services,5,0.4
TSADC03/Table_3_4/Other_services,6,0.6
TSADC03/Table_3_4/Other_services,7,0.5
TSADC03/Table_3_4/Ownership_of_dwellings_b,0,3.1
TSADC03/Table_3_4/Ownership_of_dwellings_b,1,2.9
TSADC03/Table_3_4/Ownership_of_dwellings_b,2,3.2
TSADC03/Table_3_4/Ownership_of_dwellings_b,3,2.7
TSADC03/Table_3_4/Ownership_of_dwellings_b,4,2.1
TSADC03/Table_3_4/Ownership_of_dwellings_b,5,2.1
TSADC03/Table_3_4/Ownership_of_dwellings_b,6,3.4
TSADC03/Table_3_4/Ownership_of_dwellings_b,7,3.5
TSADC03/Table_3_4/Total_tourism_share_of_whole_economy_GVA_c,0,2.6
TSADC03/Table_3_4/Total_tourism_share_of_whole_economy_GVA_c,1,2.7
TSADC03/Table_3_4/Total_tourism_share_of_whole_economy_GVA_c,2,2.8
TSADC03/Table_3_4/Total_tourism_share_of_whole_economy_GVA_c,3,2.2
TSADC03/Table_3_4/Total_tourism_share_of_whole_economy_GVA_c,4,1.3
TSADC03/Table_3_4/Total_tourism_share_of_whole_economy_GVA_c,5,1.4
TSADC03/Table_3_4/Total_tourism_share_of_whole_economy_GVA_c,6,2.5
TSADC03/Table_3_4/Total_tourism_share_of_whole_economy_GVA_c,7,2.6
TSADC04/Table_4_1/Accommodation_services,0,13480.0
TSADC04/Table_4_1/Accommodation_services,1,14549.0
TSADC04/Table_4_1/Accommodation_services,2,15344.0
TSADC04/Table_4_1/Accommodation_services,3,12055.0
TSADC04/Table_4_1/Accommodation_services,4,9938.0
TSADC04/Table_4_1/Accommodation_services,5,11878.0
TSADC04/Table_4_1/Accommodation_services,6,21496.0
TSADC04/Table_4_1/Accommodation_services,7,22318.0
TSADC04/Table_4_1/Actual_and_imputed_rent_on_vacation_homes,0,8101.0
TSADC04/Table_4_1/Actual_and_imputed_rent_on_vacation_homes,1,8677.0
TSADC04/Table_4_1/Actual_and_imputed_rent_on_vacation_homes,2,10110.0
TSADC04/Table_4_1/Actual_and_imputed_rent_on_vacation_homes,3,8259.0
