id,time,value
Large/test_100,0,102.0
Large/test_100,1,104.0
Large/test_100,2,84.0
Large/test_100,3,78.0
Large/test_100,4,130.0
Large/test_100,5,80.0
Large/test_100,6,133.0
Large/test_100,7,75.0
Large/test_100,8,82.0
Large/test_100,9,78.0
Large/test_100,10,159.0
Large/test_100,11,84.0
Large/test_100,12,122.0
Large/test_100,13,84.0
Large/test_100,14,78.0
Large/test_100,15,73.0
Large/test_100,16,74.0
Large/test_100,17,76.0
Large/test_100,18,85.0
Large/test_100,19,84.0
Large/test_100,20,85.0
Large/test_100,21,82.0
Large/test_100,22,97.0
Large/test_100,23,107.0
Large/test_100,24,91.0
Large/test_100,25,104.0
Large/test_100,26,106.0
Large/test_100,27,98.0
Large/test_100,28,102.0
Large/test_100,29,102.0
Large/test_100,30,95.0
Large/test_100,31,147.0
Large/test_100,32,129.0
Large/test_100,33,105.0
Large/test_100,34,40.0
Large/test_100,35,37.0
Large/test_100,36,51.0
Large/test_100,37,41.0
Large/test_1002,0,60.0
Large/test_1002,1,93.0
Large/test_1002,2,70.0
Large/test_1002,3,68.0
Large/test_1002,4,98.0
Large/test_1002,5,60.0
Large/test_1002,6,99.0
Large/test_1002,7,74.0
Large/test_1002,8,100.0
Large/test_1002,9,63.0
Large/test_1002,10,51.0
Large/test_1002,11,59.0
Large/test_1002,12,63.0
Large/test_1002,13,63.0
Large/test_1002,14,64.0
Large/test_1002,15,162.0
Large/test_1002,16,69.0
Large/test_1002,17,161.0
Large/test_1002,18,49.0
Large/test_1002,19,62.0
Large/test_1002,20,70.0
Large/test_1002,21,59.0
Large/test_1002,22,96.0
Large/test_1002,23,99.0
Large/test_1002,24,70.0
Large/test_1002,25,129.0
Large/test_1002,26,79.0
Large/test_1002,27,66.0
Large/test_1002,28,97.0
Large/test_1002,29,99.0
Large/test_1002,30,59.0
Large/test_1002,31,105.0
Large/test_1002,32,66.0
Large/test_1002,33,228.0
Large/test_1002,34,286.0
Large/test_1002,35,281.0
Large/test_1002,36,59.0
Large/test_1002,37,65.0
Large/test_1002,38,105.0
Large/test_1002,39,130.0
Large/test_1002,40,55.0
Large/test_1002,41,78.0
Large/test_1002,42,108.0
Large/test_1002,43,149.0
Large/test_1002,44,61.0
Large/test_1002,45,137.0
Large/test_1002,46,165.0
Large/test_1002,47,60.0
Large/test_1002,48,115.0
Large/test_1002,49,97.0
Large/test_1002,50,99.0
Large/test_1002,51,110.0
Large/test_1002,52,147.0
Large/test_1002,53,148.0
Large/test_1002,54,133.0
Large/test_1002,55,151.0
Large/test_1002,56,143.0
Large/test_1002,57,105.0
Large/test_1002,58,67.0
Large/test_1002,59,66.0
Large/test_1002,60,64.0
Large/test_1002,61,58.0
Large/test_1002,62,27.0
Large/test_1002,63,42.0
Large/test_1002,64,27.0
Large/test_1002,65,21.0
Large/test_1002,66,27.0
Large/test_1002,67,29.0
Large/test_1002,68,28.0
Large/test_1002,69,23.0
Large/test_1002,70,21.0
Large/test_1002,71,28.0
Large/test_1012,0,186.0
Large/test_1012,1,184.0
Large/test_1012,2,60.0
Large/test_1012,3,62.0
Large/test_1012,4,67.0
Large/test_1012,5,65.0
Large/test_1012,6,71.0
Large/test_1012,7,92.0
Large/test_1012,8,72.0
Large/test_1012,9,76.0
Large/test_1012,10,109.0
Large/test_1012,11,66.0
Large/test_1012,12,68.0
Large/test_1012,13,56.0
Large/test_1012,14,92.0
Large/test_1012,15,61.0
Large/test_1012,16,138.0
Large/test_1012,17,77.0
Large/test_1012,18,72.0
Large/test_1012,19,73.0
Large/test_1012,20,95.0
Large/test_1012,21,57.0
Large/test_1012,22,60.0
Large/test_1012,23,61.0
Large/test_1012,24,50.0
Large/test_1012,25,61.0
Large/test_1012,26,73.0
Large/test_1012,27,75.0
Large/test_1012,28,123.0
Large/test_1012,29,61.0
Large/test_1012,30,107.0
Large/test_1012,31,63.0
Large/test_1012,32,64.0
Large/test_1012,33,97.0
Large/test_1012,34,58.0
Large/test_1012,35,155.0
Large/test_1012,36,52.0
Large/test_1012,37,53.0
Large/test_1012,38,86.0
Large/test_1012,39,95.0
Large/test_1012,40,108.0
Large/test_1012,41,98.0
Large/test_1012,42,173.0
Large/test_1012,43,88.0
Large/test_1012,44,177.0
Large/test_1012,45,178.0
Large/test_1012,46,129.0
Large/test_1012,47,141.0
Large/test_1012,48,119.0
Large/test_1012,49,121.0
Large/test_1012,50,58.0
Large/test_1012,51,62.0
Large/test_1012,52,68.0
Large/test_1012,53,67.0
Large/test_1012,54,61.0
Large/test_1012,55,28.0
Large/test_1012,56,24.0
Large/test_1012,57,24.0
Large/test_1012,58,31.0
Large/test_1012,59,25.0
Large/test_1012,60,29.0
Large/test_1012,61,30.0
Large/test_1012,62,26.0
Large/test_1012,63,32.0
Large/test_1012,64,28.0
Large/test_1012,65,36.0
Large/test_1014,0,90.0
Large/test_1014,1,71.0
Large/test_1014,2,73.0
Large/test_1014,3,91.0
Large/test_1014,4,72.0
Large/test_1014,5,70.0
Large/test_1014,6,73.0
Large/test_1014,7,76.0
Large/test_1014,8,164.0
Large/test_1014,9,68.0
Large/test_1014,10,165.0
Large/test_1014,11,71.0
Large/test_1014,12,68.0
Large/test_1014,13,76.0
Large/test_1014,14,115.0
Large/test_1014,15,112.0
Large/test_1014,16,79.0
Large/test_1014,17,73.0
Large/test_1014,18,72.0
Large/test_1014,19,71.0
Large/test_1014,20,152.0
Large/test_1014,21,72.0
Large/test_1014,22,71.0
Large/test_1014,23,71.0
Large/test_1014,24,73.0
Large/test_1014,25,77.0
Large/test_1014,26,108.0
Large/test_1014,27,100.0
Large/test_1014,28,59.0
Large/test_1014,29,57.0
Large/test_1014,30,100.0
Large/test_1014,31,101.0
Large/test_1014,32,65.0
Large/test_1014,33,71.0
Large/test_1014,34,60.0
Large/test_1014,35,70.0
Large/test_1014,36,59.0
Large/test_1014,37,78.0
Large/test_1014,38,79.0
Large/test_1014,39,102.0
Large/test_1014,40,78.0
Large/test_1014,41,84.0
Large/test_1014,42,115.0
Large/test_1014,43,117.0
Large/test_1014,44,68.0
Large/test_1014,45,68.0
Large/test_1014,46,76.0
Large/test_1014,47,146.0
Large/test_1014,48,148.0
Large/test_1014,49,75.0
Large/test_1014,50,278.0
Large/test_1014,51,77.0
Large/test_1014,52,66.0
Large/test_1014,53,70.0
Large/test_1014,54,82.0
Large/test_1014,55,66.0
Large/test_1014,56,55.0
Large/test_1014,57,117.0
Large/test_1014,58,109.0
Large/test_1014,59,114.0
Large/test_1014,60,145.0
Large/test_1014,61,146.0
Large/test_1014,62,107.0
Large/test_1014,63,150.0
Large/test_1014,64,151.0
Large/test_1014,65,155.0
Large/test_1014,66,145.0
Large/test_1014,67,120.0
Large/test_1014,68,190.0
Large/test_1014,69,191.0
Large/test_1014,70,145.0
Large/test_1014,71,146.0
Large/test_1014,72,198.0
Large/test_1014,73,75.0
Large/test_1014,74,40.0
Large/test_1014,75,34.0
Large/test_1014,76,26.0
Large/test_1014,77,31.0
Large/test_1014,78,34.0
Large/test_1014,79,33.0
Large/test_1014,80,35.0
Large/test_1014,81,35.0
Large/test_1014,82,34.0
Large/test_1014,83,36.0
Large/test_1014,84,37.0
Large/test_1014,85,29.0
Large/test_1014,86,27.0
Large/test_1014,87,27.0
Large/test_1014,88,31.0
Large/test_1014,89,30.0
Large/test_1014,90,29.0
Large/test_1014,91,35.0
Large/test_1014,92,32.0
Large/test_1014,93,42.0
Large/test_1017,0,58.0
Large/test_1017,1,60.0
Large/test_1017,2,179.0
Large/test_1017,3,67.0
Large/test_1017,4,73.0
Large/test_1017,5,108.0
Large/test_1017,6,71.0
Large/test_1017,7,66.0
Large/test_1017,8,209.0
Large/test_1017,9,63.0
Large/test_1017,10,62.0
Large/test_1017,11,207.0
Large/test_1017,12,58.0
Large/test_1017,13,94.0
Large/test_1017,14,66.0
Large/test_1017,15,53.0
Large/test_1017,16,58.0
Large/test_1017,17,71.0
Large/test_1017,18,71.0
Large/test_1017,19,141.0
Large/test_1017,20,132.0
Large/test_1017,21,146.0
Large/test_1017,22,107.0
Large/test_1017,23,106.0
Large/test_1017,24,101.0
Large/test_1017,25,101.0
Large/test_1017,26,102.0
Large/test_1017,27,106.0
Large/test_1017,28,107.0
Large/test_1017,29,178.0
Large/test_1017,30,125.0
Large/test_1017,31,178.0
Large/test_1017,32,179.0
Large/test_1017,33,98.0
Large/test_1017,34,99.0
Large/test_1017,35,114.0
Large/test_1017,36,143.0
Large/test_1017,37,146.0
Large/test_1017,38,135.0
Large/test_1017,39,101.0
Large/test_1017,40,68.0
Large/test_1017,41,66.0
Large/test_1017,42,32.0
Large/test_1017,43,30.0
Large/test_1017,44,27.0
Large/test_1017,45,31.0
Large/test_1017,46,26.0
Large/test_1017,47,29.0
Large/test_1017,48,26.0
Large/test_1017,49,26.0
Large/test_1017,50,32.0
Large/test_1017,51,30.0
Large/test_1017,52,27.0
Large/test_1017,53,34.0
Large/test_1017,54,24.0
Large/test_1020,0,70.0
Large/test_1020,1,89.0
Large/test_1020,2,88.0
Large/test_1020,3,123.0
Large/test_1020,4,89.0
Large/test_1020,5,93.0
Large/test_1020,6,125.0
Large/test_1020,7,91.0
Large/test_1020,8,92.0
Large/test_1020,9,140.0
Large/test_1020,10,63.0
Large/test_1020,11,69.0
Large/test_1020,12,87.0
Large/test_1020,13,75.0
Large/test_1020,14,95.0
Large/test_1020,15,85.0
Large/test_1020,16,78.0
Large/test_1020,17,97.0
Large/test_1020,18,187.0
Large/test_1020,19,179.0
Large/test_1020,20,78.0
Large/test_1020,21,84.0
Large/test_1020,22,80.0
Large/test_1020,23,83.0
Large/test_1020,24,132.0
Large/test_1020,25,91.0
Large/test_1020,26,124.0
Large/test_1020,27,87.0
Large/test_1020,28,82.0
Large/test_1020,29,134.0
Large/test_1020,30,90.0
Large/test_1020,31,182.0
Large/test_1020,32,167.0
Large/test_1020,33,82.0
Large/test_1020,34,164.0
Large/test_1020,35,83.0
Large/test_1020,36,82.0
Large/test_1020,37,84.0
Large/test_1020,38,176.0
Large/test_1020,39,80.0
Large/test_1020,40,72.0
Large/test_1020,41,122.0
Large/test_1020,42,120.0
Large/test_1020,43,171.0
Large/test_1020,44,174.0
Large/test_1020,45,175.0
Large/test_1020,46,139.0
Large/test_1020,47,132.0
Large/test_1020,48,134.0
Large/test_1020,49,125.0
Large/test_1020,50,129.0
Large/test_1020,51,113.0
Large/test_1020,52,30.0
Large/test_1020,53,39.0
Large/test_1020,54,42.0
Large/test_1020,55,40.0
Large/test_1020,56,43.0
Large/test_1020,57,41.0
Large/test_1020,58,35.0
Large/test_1020,59,42.0
Large/test_1020,60,28.0
Large/test_1020,61,38.0
Large/test_1020,62,46.0
Large/test_1020,63,37.0
Large/test_1020,64,45.0
Large/test_1022,0,90.0
Large/test_1022,1,96.0
Large/test_1022,2,88.0
Large/test_1022,3,76.0
Large/test_1022,4,71.0
Large/test_1022,5,68.0
Large/test_1022,6,116.0
Large/test_1022,7,87.0
Large/test_1022,8,83.0
Large/test_1022,9,68.0
Large/test_1022,10,61.0
Large/test_1022,11,67.0
Large/test_1022,12,69.0
Large/test_1022,13,76.0
Large/test_1022,14,78.0
Large/test_1022,15,84.0
Large/test_1022,16,78.0
Large/test_1022,17,153.0
Large/test_1022,18,104.0
Large/test_1022,19,86.0
Large/test_1022,20,97.0
Large/test_1022,21,132.0
Large/test_1022,22,81.0
Large/test_1022,23,126.0
Large/test_1022,24,151.0
Large/test_1022,25,77.0
Large/test_1022,26,85.0
Large/test_1022,27,149.0
Large/test_1022,28,74.0
Large/test_1022,29,76.0
Large/test_1022,30,76.0
Large/test_1022,31,83.0
Large/test_1022,32,79.0
Large/test_1022,33,82.0
Large/test_1022,34,160.0
Large/test_1022,35,71.0
Large/test_1022,36,81.0
Large/test_1022,37,144.0
Large/test_1022,38,76.0
Large/test_1022,39,225.0
Large/test_1022,40,80.0
Large/test_1022,41,75.0
Large/test_1022,42,83.0
Large/test_1022,43,79.0
Large/test_1022,44,116.0
Large/test_1022,45,115.0
Large/test_1022,46,63.0
Large/test_1022,47,72.0
Large/test_1022,48,115.0
Large/test_1022,49,129.0
Large/test_1022,50,118.0
Large/test_1022,51,111.0
Large/test_1022,52,151.0
Large/test_1022,53,82.0
Large/test_1022,54,60.0
Large/test_1022,55,64.0
Large/test_1022,56,74.0
Large/test_1022,57,32.0
Large/test_1022,58,37.0
Large/test_1022,59,41.0
Large/test_1022,60,30.0
Large/test_1022,61,31.0
Large/test_1022,62,43.0
Large/test_1022,63,35.0
Large/test_1022,64,37.0
Large/test_1022,65,37.0
Large/test_1022,66,34.0
Large/test_1024,0,84.0
Large/test_1024,1,70.0
Large/test_1024,2,70.0
Large/test_1024,3,124.0
Large/test_1024,4,83.0
Large/test_1024,5,126.0
Large/test_1024,6,90.0
Large/test_1024,7,74.0
Large/test_1024,8,67.0
Large/test_1024,9,87.0
Large/test_1024,10,121.0
Large/test_1024,11,64.0
Large/test_1024,12,174.0
Large/test_1024,13,173.0
Large/test_1024,14,111.0
Large/test_1024,15,80.0
Large/test_1024,16,73.0
Large/test_1024,17,74.0
Large/test_1024,18,92.0
Large/test_1024,19,106.0
Large/test_1024,20,167.0
Large/test_1024,21,151.0
Large/test_1024,22,82.0
Large/test_1024,23,67.0
Large/test_1024,24,64.0
Large/test_1024,25,194.0
Large/test_1024,26,194.0
Large/test_1024,27,130.0
Large/test_1024,28,100.0
Large/test_1024,29,127.0
Large/test_1024,30,154.0
Large/test_1024,31,61.0
Large/test_1024,32,71.0
Large/test_1024,33,156.0
Large/test_1024,34,95.0
Large/test_1024,35,194.0
Large/test_1024,36,87.0
Large/test_1024,37,254.0
Large/test_1024,38,392.0
Large/test_1024,39,140.0
Large/test_1024,40,79.0
Large/test_1024,41,70.0
Large/test_1024,42,113.0
Large/test_1024,43,92.0
Large/test_1024,44,102.0
Large/test_1024,45,120.0
Large/test_1024,46,121.0
Large/test_1024,47,148.0
Large/test_1024,48,140.0
Large/test_1024,49,296.0
Large/test_1024,50,297.0
Large/test_1024,51,137.0
Large/test_1024,52,171.0
Large/test_1024,53,200.0
Large/test_1024,54,105.0
Large/test_1024,55,110.0
Large/test_1024,56,69.0
Large/test_1024,57,66.0
Large/test_1024,58,27.0
Large/test_1024,59,36.0
Large/test_1024,60,42.0
Large/test_1024,61,35.0
Large/test_1024,62,44.0
Large/test_1024,63,47.0
Large/test_1024,64,41.0
Large/test_1024,65,36.0
Large/test_1024,66,47.0
Large/test_1024,67,23.0
Large/test_1024,68,24.0
Large/test_1024,69,25.0
Large/test_1024,70,24.0
Large/test_1024,71,47.0
Large/test_1024,72,47.0
Large/test_1024,73,25.0
Large/test_1024,74,45.0
Large/test_1024,75,44.0
Large/test_1047,0,72.0
Large/test_1047,1,73.0
Large/test_1047,2,114.0
Large/test_1047,3,123.0
Large/test_1047,4,77.0
Large/test_1047,5,86.0
Large/test_1047,6,117.0
Large/test_1047,7,107.0
Large/test_1047,8,74.0
Large/test_1047,9,70.0
Large/test_1047,10,84.0
Large/test_1047,11,78.0
Large/test_1047,12,79.0
Large/test_1047,13,150.0
Large/test_1047,14,81.0
Large/test_1047,15,79.0
Large/test_1047,16,110.0
Large/test_1047,17,63.0
Large/test_1047,18,79.0
Large/test_1047,19,121.0
Large/test_1047,20,74.0
Large/test_1047,21,79.0
Large/test_1047,22,75.0
Large/test_1047,23,111.0
Large/test_1047,24,77.0
Large/test_1047,25,151.0
Large/test_1047,26,78.0
Large/test_1047,27,80.0
Large/test_1047,28,85.0
Large/test_1047,29,123.0
Large/test_1047,30,71.0
Large/test_1047,31,119.0
Large/test_1047,32,86.0
Large/test_1047,33,81.0
Large/test_1047,34,66.0
Large/test_1047,35,115.0
Large/test_1047,36,63.0
Large/test_1047,37,65.0
Large/test_1047,38,81.0
Large/test_1047,39,117.0
Large/test_1047,40,81.0
Large/test_1047,41,82.0
Large/test_1047,42,109.0
Large/test_1047,43,125.0
Large/test_1047,44,77.0
Large/test_1047,45,121.0
Large/test_1047,46,81.0
Large/test_1047,47,114.0
Large/test_1047,48,167.0
Large/test_1047,49,166.0
Large/test_1047,50,82.0
Large/test_1047,51,78.0
Large/test_1047,52,154.0
Large/test_1047,53,156.0
Large/test_1047,54,205.0
Large/test_1047,55,200.0
Large/test_1047,56,123.0
Large/test_1047,57,122.0
Large/test_1047,58,164.0
Large/test_1047,59,158.0
Large/test_1047,60,121.0
Large/test_1047,61,121.0
Large/test_1047,62,210.0
Large/test_1047,63,202.0
Large/test_1047,64,87.0
Large/test_1047,65,73.0
Large/test_1047,66,77.0
Large/test_1047,67,41.0
Large/test_1047,68,37.0
Large/test_1047,69,38.0
Large/test_1047,70,34.0
Large/test_1047,71,32.0
Large/test_1047,72,37.0
Large/test_1047,73,35.0
Large/test_1047,74,35.0
Large/test_1047,75,39.0
Large/test_1047,76,42.0
Large/test_1047,77,29.0
Large/test_1047,78,42.0
Large/test_1047,79,37.0
Large/test_1051,0,72.0
Large/test_1051,1,59.0
Large/test_1051,2,55.0
Large/test_1051,3,54.0
Large/test_1051,4,59.0
Large/test_1051,5,135.0
Large/test_1051,6,74.0
Large/test_1051,7,140.0
Large/test_1051,8,84.0
Large/test_1051,9,58.0
Large/test_1051,10,92.0
Large/test_1051,11,101.0
Large/test_1051,12,74.0
Large/test_1051,13,72.0
Large/test_1051,14,62.0
Large/test_1051,15,50.0
Large/test_1051,16,49.0
Large/test_1051,17,99.0
Large/test_1051,18,99.0
Large/test_1051,19,70.0
Large/test_1051,20,71.0
Large/test_1051,21,68.0
Large/test_1051,22,153.0
Large/test_1051,23,82.0
Large/test_1051,24,77.0
Large/test_1051,25,127.0
Large/test_1051,26,89.0
Large/test_1051,27,80.0
Large/test_1051,28,171.0
Large/test_1051,29,78.0
Large/test_1051,30,143.0
Large/test_1051,31,66.0
Large/test_1051,32,56.0
Large/test_1051,33,99.0
Large/test_1051,34,104.0
Large/test_1051,35,111.0
Large/test_1051,36,72.0
Large/test_1051,37,141.0
Large/test_1051,38,70.0
Large/test_1051,39,69.0
Large/test_1051,40,63.0
Large/test_1051,41,64.0
Large/test_1051,42,57.0
Large/test_1051,43,146.0
Large/test_1051,44,76.0
Large/test_1051,45,71.0
Large/test_1051,46,74.0
Large/test_1051,47,134.0
Large/test_1051,48,66.0
Large/test_1051,49,135.0
Large/test_1051,50,64.0
Large/test_1051,51,118.0
Large/test_1051,52,141.0
Large/test_1051,53,142.0
Large/test_1051,54,138.0
Large/test_1051,55,140.0
Large/test_1051,56,159.0
Large/test_1051,57,156.0
Large/test_1051,58,157.0
Large/test_1051,59,65.0
Large/test_1051,60,59.0
Large/test_1051,61,72.0
Large/test_1051,62,75.0
Large/test_1051,63,76.0
Large/test_1051,64,66.0
Large/test_1051,65,55.0
Large/test_1051,66,57.0
Large/test_1051,67,63.0
Large/test_1051,68,27.0
Large/test_1051,69,34.0
Large/test_1051,70,31.0
Large/test_1051,71,32.0
Large/test_1051,72,22.0
Large/test_1051,73,23.0
Large/test_1051,74,35.0
Large/test_1051,75,31.0
Large/test_1051,76,36.0
Large/test_1051,77,36.0
Large/test_1051,78,33.0
Large/test_1051,79,29.0
Large/test_1051,80,37.0
Large/test_1051,81,30.0
Large/test_1051,82,26.0
Large/test_1053,0,77.0
Large/test_1053,1,95.0
Large/test_1053,2,92.0
Large/test_1053,3,98.0
Large/test_1053,4,90.0
Large/test_1053,5,80.0
Large/test_1053,6,93.0
Large/test_1053,7,80.0
Large/test_1053,8,77.0
Large/test_1053,9,67.0
Large/test_1053,10,150.0
Large/test_1053,11,83.0
Large/test_1053,12,83.0
Large/test_1053,13,90.0
Large/test_1053,14,90.0
Large/test_1053,15,82.0
Large/test_1053,16,75.0
Large/test_1053,17,91.0
Large/test_1053,18,69.0
Large/test_1053,19,65.0
Large/test_1053,20,69.0
Large/test_1053,21,80.0
Large/test_1053,22,86.0
Large/test_1053,23,70.0
Large/test_1053,24,71.0
Large/test_1053,25,88.0
Large/test_1053,26,89.0
Large/test_1053,27,86.0
Large/test_1053,28,125.0
Large/test_1053,29,62.0
Large/test_1053,30,75.0
Large/test_1053,31,127.0
Large/test_1053,32,75.0
Large/test_1053,33,76.0
Large/test_1053,34,73.0
Large/test_1053,35,78.0
Large/test_1053,36,82.0
Large/test_1053,37,80.0
Large/test_1053,38,83.0
Large/test_1053,39,79.0
Large/test_1053,40,175.0
Large/test_1053,41,175.0
Large/test_1053,42,121.0
Large/test_1053,43,74.0
Large/test_1053,44,72.0
Large/test_1053,45,122.0
Large/test_1053,46,123.0
Large/test_1053,47,113.0
Large/test_1053,48,121.0
Large/test_1053,49,147.0
Large/test_1053,50,126.0
Large/test_1053,51,126.0
Large/test_1053,52,132.0
Large/test_1053,53,113.0
Large/test_1053,54,88.0
Large/test_1053,55,89.0
Large/test_1053,56,176.0
Large/test_1053,57,144.0
Large/test_1053,58,224.0
Large/test_1053,59,103.0
Large/test_1053,60,86.0
Large/test_1053,61,85.0
Large/test_1053,62,25.0
Large/test_1053,63,37.0
Large/test_1053,64,35.0
Large/test_1053,65,39.0
Large/test_1053,66,44.0
Large/test_1053,67,29.0
Large/test_1053,68,41.0
Large/test_1053,69,37.0
Large/test_1053,70,35.0
Large/test_1055,0,199.0
Large/test_1055,1,89.0
Large/test_1055,2,90.0
Large/test_1055,3,138.0
Large/test_1055,4,85.0
Large/test_1055,5,88.0
Large/test_1055,6,85.0
Large/test_1055,7,189.0
Large/test_1055,8,105.0
Large/test_1055,9,111.0
Large/test_1055,10,91.0
Large/test_1055,11,86.0
Large/test_1055,12,84.0
Large/test_1055,13,77.0
Large/test_1055,14,140.0
Large/test_1055,15,89.0
Large/test_1055,16,85.0
Large/test_1055,17,84.0
Large/test_1055,18,88.0
Large/test_1055,19,89.0
Large/test_1055,20,103.0
Large/test_1055,21,97.0
Large/test_1055,22,183.0
Large/test_1055,23,93.0
Large/test_1055,24,191.0
Large/test_1055,25,139.0
Large/test_1055,26,87.0
Large/test_1055,27,87.0
Large/test_1055,28,102.0
Large/test_1055,29,297.0
Large/test_1055,30,221.0
Large/test_1055,31,222.0
Large/test_1055,32,135.0
Large/test_1055,33,138.0
Large/test_1055,34,114.0
Large/test_1055,35,150.0
Large/test_1055,36,147.0
Large/test_1055,37,195.0
Large/test_1055,38,211.0
Large/test_1055,39,85.0
Large/test_1055,40,86.0
Large/test_1055,41,31.0
Large/test_1055,42,52.0
Large/test_1055,43,49.0
Large/test_1055,44,44.0
Large/test_1055,45,49.0
Large/test_1055,46,46.0
Large/test_1055,47,54.0
Large/test_1055,48,41.0
Large/test_1055,49,44.0
Large/test_1055,50,39.0
Large/test_1055,51,43.0
Large/test_1056,0,112.0
Large/test_1056,1,51.0
Large/test_1056,2,112.0
Large/test_1056,3,58.0
Large/test_1056,4,58.0
Large/test_1056,5,51.0
Large/test_1056,6,47.0
Large/test_1056,7,57.0
Large/test_1056,8,58.0
Large/test_1056,9,159.0
Large/test_1056,10,57.0
Large/test_1056,11,58.0
Large/test_1056,12,159.0
Large/test_1056,13,93.0
Large/test_1056,14,57.0
Large/test_1056,15,58.0
Large/test_1056,16,57.0
Large/test_1056,17,60.0
Large/test_1056,18,127.0
Large/test_1056,19,158.0
Large/test_1056,20,55.0
Large/test_1056,21,53.0
Large/test_1056,22,127.0
Large/test_1056,23,220.0
Large/test_1056,24,220.0
Large/test_1056,25,62.0
Large/test_1056,26,59.0
Large/test_1056,27,63.0
Large/test_1056,28,93.0
Large/test_1056,29,61.0
Large/test_1056,30,51.0
Large/test_1056,31,57.0
Large/test_1056,32,58.0
Large/test_1056,33,127.0
Large/test_1056,34,49.0
Large/test_1056,35,47.0
Large/test_1056,36,55.0
Large/test_1056,37,50.0
Large/test_1056,38,93.0
Large/test_1056,39,165.0
Large/test_1056,40,166.0
Large/test_1056,41,95.0
Large/test_1056,42,84.0
Large/test_1056,43,107.0
Large/test_1056,44,126.0
Large/test_1056,45,142.0
Large/test_1056,46,96.0
Large/test_1056,47,60.0
Large/test_1056,48,60.0
Large/test_1056,49,27.0
Large/test_1056,50,24.0
Large/test_1056,51,27.0
Large/test_1056,52,27.0
Large/test_1056,53,22.0
Large/test_1056,54,27.0
Large/test_1056,55,26.0
Large/test_1059,0,91.0
Large/test_1059,1,90.0
Large/test_1059,2,86.0
Large/test_1059,3,132.0
Large/test_1059,4,137.0
Large/test_1059,5,80.0
Large/test_1059,6,78.0
Large/test_1059,7,83.0
Large/test_1059,8,85.0
Large/test_1059,9,124.0
Large/test_1059,10,78.0
Large/test_1059,11,79.0
Large/test_1059,12,96.0
Large/test_1059,13,174.0
Large/test_1059,14,136.0
Large/test_1059,15,93.0
Large/test_1059,16,87.0
Large/test_1059,17,76.0
Large/test_1059,18,85.0
Large/test_1059,19,123.0
Large/test_1059,20,84.0
Large/test_1059,21,80.0
Large/test_1059,22,97.0
Large/test_1059,23,86.0
Large/test_1059,24,83.0
Large/test_1059,25,68.0
Large/test_1059,26,69.0
Large/test_1059,27,68.0
Large/test_1059,28,139.0
Large/test_1059,29,83.0
Large/test_1059,30,82.0
Large/test_1059,31,79.0
Large/test_1059,32,77.0
Large/test_1059,33,80.0
Large/test_1059,34,80.0
Large/test_1059,35,76.0
Large/test_1059,36,117.0
Large/test_1059,37,74.0
Large/test_1059,38,82.0
Large/test_1059,39,87.0
Large/test_1059,40,165.0
Large/test_1059,41,72.0
Large/test_1059,42,65.0
Large/test_1059,43,73.0
Large/test_1059,44,119.0
Large/test_1059,45,120.0
Large/test_1059,46,126.0
Large/test_1059,47,126.0
Large/test_1059,48,144.0
Large/test_1059,49,145.0
Large/test_1059,50,106.0
Large/test_1059,51,108.0
Large/test_1059,52,124.0
Large/test_1059,53,118.0
Large/test_1059,54,119.0
Large/test_1059,55,117.0
Large/test_1059,56,118.0
Large/test_1059,57,203.0
Large/test_1059,58,204.0
Large/test_1059,59,86.0
Large/test_1059,60,94.0
Large/test_1059,61,95.0
Large/test_1059,62,99.0
Large/test_1059,63,81.0
Large/test_1059,64,79.0
Large/test_1059,65,80.0
Large/test_1059,66,47.0
Large/test_1059,67,43.0
Large/test_1059,68,35.0
Large/test_1059,69,37.0
Large/test_1059,70,35.0
Large/test_1059,71,33.0
Large/test_1059,72,31.0
Large/test_1061,0,33.0
Large/test_1061,1,38.0
Large/test_1061,2,35.0
Large/test_1061,3,29.0
Large/test_1061,4,38.0
Large/test_1061,5,35.0
Large/test_1061,6,34.0
Large/test_1061,7,46.0
Large/test_1061,8,43.0
Large/test_1061,9,79.0
Large/test_1061,10,43.0
Large/test_1061,11,38.0
Large/test_1061,12,57.0
Large/test_1061,13,44.0
Large/test_1061,14,37.0
Large/test_1061,15,39.0
Large/test_1061,16,38.0
Large/test_1061,17,48.0
Large/test_1061,18,36.0
Large/test_1061,19,73.0
Large/test_1061,20,104.0
Large/test_1061,21,41.0
Large/test_1061,22,125.0
Large/test_1061,23,42.0
Large/test_1061,24,128.0
Large/test_1061,25,41.0
Large/test_1061,26,42.0
Large/test_1061,27,39.0
Large/test_1061,28,67.0
Large/test_1061,29,39.0
Large/test_1061,30,89.0
Large/test_1061,31,37.0
Large/test_1061,32,36.0
Large/test_1061,33,37.0
Large/test_1061,34,54.0
Large/test_1061,35,55.0
Large/test_1061,36,55.0
Large/test_1061,37,69.0
Large/test_1061,38,54.0
Large/test_1061,39,64.0
Large/test_1061,40,37.0
Large/test_1061,41,46.0
Large/test_1061,42,16.0
Large/test_1061,43,18.0
Large/test_1061,44,25.0
Large/test_1061,45,19.0
Large/test_1061,46,24.0
Large/test_1061,47,13.0
Large/test_1061,48,15.0
Large/test_1075,0,58.0
Large/test_1075,1,65.0
Large/test_1075,2,68.0
Large/test_1075,3,66.0
Large/test_1075,4,69.0
